largo de la clave,cantidad de palabras,semejanza entre claves
185,1000,0.2972972972972973
185,1100,0.2972972972972973
185,1200,0.24864864864864866
185,1300,0.2864864864864865
185,1400,0.34054054054054056
185,1500,0.5459459459459459
185,1600,0.33513513513513515
185,1700,0.3027027027027027
185,1800,0.5081081081081081
185,1900,0.43243243243243246
185,2000,0.2594594594594595
185,2100,0.2864864864864865
185,2200,0.43243243243243246
185,2300,0.43243243243243246
185,2400,0.35135135135135137
185,2500,0.33513513513513515
185,2600,0.35135135135135137
185,2700,0.3837837837837838
185,2800,0.3567567567567568
185,2900,0.3837837837837838
185,3000,0.3837837837837838
185,3100,0.3837837837837838
185,3200,0.42162162162162165
185,3300,0.6054054054054054
185,3400,0.44324324324324327
185,3500,0.40540540540540543
185,3600,0.42162162162162165
185,3700,0.5459459459459459
185,3800,0.42162162162162165
185,3900,0.4864864864864865
185,4000,0.42702702702702705
185,4100,0.42702702702702705
185,4200,0.43783783783783786
185,4300,0.43783783783783786
185,4400,0.4810810810810811
185,4500,0.4864864864864865
185,4600,0.4864864864864865
185,4700,0.4918918918918919
185,4800,0.4756756756756757
185,4900,0.4756756756756757
185,5000,0.5405405405405406
185,5100,0.5081081081081081
185,5200,0.6594594594594595
185,5300,0.5513513513513514
185,5400,0.5621621621621622
185,5500,0.5135135135135135
185,5600,0.4972972972972973
185,5700,0.4756756756756757
185,5800,0.6108108108108108
185,5900,0.5621621621621622
185,6000,0.5513513513513514
185,6100,0.0
185,6200,0.5243243243243243
185,6300,0.5081081081081081
185,6400,0.5567567567567567
185,6500,0.5783783783783784
185,6600,0.5459459459459459
185,6700,0.5297297297297298
185,6800,0.5675675675675675
185,6900,0.5243243243243243
185,7000,0.5621621621621622
185,7100,0.5675675675675675
185,7200,0.8162162162162162
185,7300,0.5351351351351351
185,7400,0.8162162162162162
185,7500,0.5459459459459459
185,7600,0.5891891891891892
185,7700,0.5567567567567567
185,7800,0.5459459459459459
185,7900,0.5243243243243243
185,8000,0.572972972972973
185,8100,0.5891891891891892
185,8200,0.5621621621621622
185,8300,0.5675675675675675
185,8400,0.8756756756756757
185,8500,0.6108108108108108
185,8600,0.6
185,8700,0.6054054054054054
185,8800,0.6324324324324324
185,8900,0.6216216216216216
185,9000,0.6162162162162163
185,9100,0.6270270270270271
185,9200,0.918918918918919
185,9300,0.6162162162162163
185,9400,0.6756756756756757
185,9500,0.6594594594594595
185,9600,0.6702702702702703
185,9700,0.6432432432432432
185,9800,0.654054054054054
185,9900,0.6324324324324324
190,100,0.010526315789473684
190,200,0.015789473684210527
190,300,0.0
190,400,0.0
190,500,0.33157894736842103
190,600,0.37894736842105264
190,700,0.0
190,800,0.45789473684210524
190,900,0.30526315789473685
190,1000,0.43157894736842106
190,1100,0.4842105263157895
190,1200,0.0
190,1300,0.0
190,1400,0.48947368421052634
190,1500,0.005263157894736842
190,1600,0.46842105263157896
190,1700,0.0
190,1800,0.0
190,1900,0.0
190,2000,0.0
190,2100,0.5631578947368421
190,2200,0.0
190,2300,0.3157894736842105
190,2400,0.43157894736842106
190,2500,0.0
190,2600,0.35789473684210527
190,2700,0.0
190,2800,0.4
190,2900,0.6210526315789474
190,3000,0.6578947368421053
190,3100,0.0
190,3200,0.0
190,3300,0.7052631578947368
190,3400,0.41578947368421054
190,3500,0.6526315789473685
190,3600,0.39473684210526316
190,3700,0.4842105263157895
190,3800,0.0
190,3900,0.42105263157894735
190,4000,0.5578947368421052
190,4100,0.0
190,4200,0.005263157894736842
190,4300,0.5
190,4400,0.3736842105263158
190,4500,0.7473684210526316
190,4600,0.6368421052631579
190,4700,0.0
190,4800,0.631578947368421
190,4900,0.0
190,5000,0.4
190,5100,0.6526315789473685
190,5200,0.4368421052631579
190,5300,0.5684210526315789
190,5400,0.5526315789473685
190,5500,0.0
190,5600,0.4052631578947368
190,5700,0.7894736842105263
190,5800,0.7947368421052632
190,5900,0.4368421052631579
190,6000,0.45263157894736844
190,6100,0.41578947368421054
190,6200,0.8052631578947368
190,6300,0.7789473684210526
190,6400,0.4263157894736842
190,6500,0.8210526315789474
190,6600,0.8263157894736842
190,6700,0.8473684210526315
190,6800,0.0
190,6900,0.8421052631578947
190,7000,0.8421052631578947
190,7100,0.8526315789473684
190,7200,0.8526315789473684
190,7300,0.5473684210526316
190,7400,0.7052631578947368
190,7500,0.8578947368421053
190,7600,0.49473684210526314
190,7700,0.8157894736842105
190,7800,0.46842105263157896
190,7900,0.8263157894736842
190,8000,0.5421052631578948
190,8100,0.8631578947368421
190,8200,0.0
190,8300,0.8631578947368421
190,8400,0.8526315789473684
190,8500,0.8736842105263158
190,8600,0.0
190,8700,0.5157894736842106
190,8800,0.8368421052631579
190,8900,0.8578947368421053
190,9000,0.0
190,9100,0.8789473684210526
190,9200,0.868421052631579
190,9300,0.7210526315789474
190,9400,0.8842105263157894
190,9500,0.5263157894736842
190,9600,0.6526315789473685
190,9700,0.6105263157894737
190,9800,0.7157894736842105
190,9900,0.8631578947368421
195,100,0.020512820512820513
195,200,0.22564102564102564
195,300,0.26666666666666666
195,400,0.28205128205128205
195,500,0.26666666666666666
195,600,0.2153846153846154
195,700,0.2717948717948718
195,800,0.28717948717948716
195,900,0.4153846153846154
195,1000,0.28717948717948716
195,1100,0.2512820512820513
195,1200,0.3230769230769231
195,1300,0.35384615384615387
195,1400,0.26153846153846155
195,1500,0.38974358974358975
195,1600,0.31794871794871793
195,1700,0.0
195,1800,0.4358974358974359
195,1900,0.2717948717948718
195,2000,0.0
195,2100,0.41025641025641024
195,2200,0.3435897435897436
195,2300,0.4666666666666667
195,2400,0.37435897435897436
195,2500,0.4717948717948718
195,2600,0.38974358974358975
195,2700,0.38974358974358975
195,2800,0.0
195,2900,0.4
195,3000,0.40512820512820513
195,3100,0.4205128205128205
195,3200,0.441025641025641
195,3300,0.441025641025641
195,3400,0.4205128205128205
195,3500,0.46153846153846156
195,3600,0.441025641025641
195,3700,0.4358974358974359
195,3800,0.4512820512820513
195,3900,0.4717948717948718
195,4000,0.48205128205128206
195,4100,0.5282051282051282
195,4200,0.48205128205128206
195,4300,0.49743589743589745
195,4400,0.517948717948718
195,4500,0.49743589743589745
195,4600,0.5025641025641026
195,4700,0.49230769230769234
195,4800,0.4666666666666667
195,4900,0.5025641025641026
195,5000,0.4
195,5100,0.5025641025641026
195,5200,0.4153846153846154
195,5300,0.5230769230769231
195,5400,0.5128205128205128
195,5500,0.5794871794871795
195,5600,0.5230769230769231
195,5700,0.5230769230769231
195,5800,0.5282051282051282
195,5900,0.5487179487179488
195,6000,0.5333333333333333
195,6100,0.5794871794871795
195,6200,0.6615384615384615
195,6300,0.5384615384615384
195,6400,0.5282051282051282
195,6500,0.5128205128205128
195,6600,0.6
195,6700,0.5538461538461539
195,6800,0.6923076923076923
195,6900,0.5538461538461539
195,7000,0.5538461538461539
195,7100,0.5948717948717949
195,7200,0.5230769230769231
195,7300,0.5794871794871795
195,7400,0.6153846153846154
195,7500,0.5794871794871795
195,7600,0.5692307692307692
195,7700,0.5897435897435898
195,7800,0.5846153846153846
195,7900,0.5897435897435898
195,8000,0.5743589743589743
195,8100,0.6153846153846154
195,8200,0.5794871794871795
195,8300,0.5897435897435898
195,8400,0.6256410256410256
195,8500,0.5794871794871795
195,8600,0.8358974358974359
195,8700,0.005128205128205128
195,8800,0.5641025641025641
195,8900,0.7384615384615385
195,9000,0.6153846153846154
195,9100,0.6102564102564103
195,9200,0.5897435897435898
195,9300,0.6256410256410256
195,9400,0.5846153846153846
195,9500,0.6358974358974359
195,9600,0.6307692307692307
195,9700,0.6615384615384615
195,9800,0.6410256410256411
195,9900,0.8717948717948718
